SP500_ret,realized_vol,impliedvix,datetime
0.003086,0.000018,0.000055,09-May-07
-0.013855,0.000045,0.000061,10-May-07
0.009196,0.000026,0.000055,11-May-07
-0.001396,0.000028,0.000064,14-May-07
-0.001258,0.00004,0.000065,15-May-07
0.008344,0.000034,0.00006,16-May-07
-0.000912,0.000017,0.00006,17-May-07
0.006386,0.00002,0.000054,18-May-07
0.001477,0.000019,0.000058,21-May-07
-0.00044,0.000013,0.000056,22-May-07
-0.001149,0.00005,0.000058,23-May-07
-0.009572,0.000062,0.000066,24-May-07
0.005391,0.000031,0.000059,25-May-07
0.001483,0.000027,0.000061,29-May-07
0.007671,0.000029,0.000054,30-May-07
0.000745,0.000029,0.000056,31-May-07
0.003391,0.000029,0.000054,01-Jun-07
0.001964,6.00E-06,0.000058,04-Jun-07
-0.005042,0.000043,0.000061,05-Jun-07
-0.009046,0.000052,0.000073,06-Jun-07
-0.017657,0.000068,0.000096,07-Jun-07
0.01084,0.000025,0.000073,08-Jun-07
0.001048,0.000032,0.000072,11-Jun-07
-0.010246,0.000078,0.000092,12-Jun-07
0.014643,0.000078,0.000072,13-Jun-07
0.004621,0.000038,0.000062,14-Jun-07
0.006886,0.000073,0.000064,15-Jun-07
-0.001208,0.000012,0.00006,18-Jun-07
0.001566,0.000018,0.000055,19-Jun-07
-0.01357,0.00005,0.000071,20-Jun-07
0.005984,0.000092,0.000067,21-Jun-07
-0.011844,0.000054,0.000082,22-Jun-07
-0.004404,0.000074,0.000092,25-Jun-07
-0.002802,0.000072,0.000118,26-Jun-07
0.00902,0.00005,0.00008,27-Jun-07
-0.000365,0.000015,0.00008,28-Jun-07
-0.002666,0.000133,0.000087,29-Jun-07
0.01124,0.000059,0.000078,02-Jul-07
0.003712,0.000017,0.000074,03-Jul-07
0.000354,1.00E-05,0.000079,05-Jul-07
0.003253,0.000019,0.000072,06-Jul-07
0.001136,0.000022,0.000076,09-Jul-07
-0.014404,0.00008,0.000102,10-Jul-07
0.005665,0.000034,0.000092,11-Jul-07
0.01872,0.000087,0.00008,12-Jul-07
0.003078,0.00002,0.000076,13-Jul-07
-0.001709,0.000018,0.00008,16-Jul-07
0.000064,0.000023,0.000081,17-Jul-07
-0.00177,0.000056,0.000085,18-Jul-07
0.003775,0.000035,0.000077,19-Jul-07
-0.01224,0.000102,0.000095,20-Jul-07
0.004482,0.000039,0.000093,23-Jul-07
-0.019001,0.000114,0.000114,24-Jul-07
0.004007,0.000131,0.000108,25-Jul-07
-0.021267,0.000273,0.000142,26-Jul-07
-0.018173,0.000289,0.000193,27-Jul-07
0.009664,0.000074,0.000144,30-Jul-07
-0.012333,0.000203,0.000183,31-Jul-07
0.007217,0.000372,0.000185,01-Aug-07
0.00435,0.000146,0.000149,02-Aug-07
-0.026946,0.00019,0.000209,03-Aug-07
0.023864,0.000208,0.000174,06-Aug-07
0.006141,0.000176,0.000154,07-Aug-07
0.013974,0.000297,0.000152,08-Aug-07
-0.030098,0.000326,0.000232,09-Aug-07
0.000378,0.000401,0.000265,10-Aug-07
-0.000495,0.00007,0.000233,13-Aug-07
-0.018323,0.000173,0.000253,14-Aug-07
-0.014005,0.000269,0.000311,15-Aug-07
0.003243,0.000535,0.000314,16-Aug-07
0.02427,0.000344,0.000297,17-Aug-07
-0.00027,0.000085,0.000229,20-Aug-07
0.001086,0.000043,0.000211,21-Aug-07
0.011645,0.00013,0.000173,22-Aug-07
-0.001073,0.000063,0.000169,23-Aug-07
0.011469,0.000032,0.000142,24-Aug-07
-0.00854,0.000029,0.000171,27-Aug-07
-0.023753,0.000114,0.000229,28-Aug-07
0.021685,0.000093,0.000187,29-Aug-07
-0.00419,0.000097,0.000208,30-Aug-07
0.011154,0.000156,0.000181,31-Aug-07
0.010414,0.000056,0.000172,04-Sep-07
-0.011568,0.000123,0.0002,05-Sep-07
0.004243,0.000025,0.00019,06-Sep-07
-0.017053,0.000212,0.000228,07-Sep-07
-0.001274,0.000105,0.000248,10-Sep-07
0.01354,0.000081,0.000211,11-Sep-07
0.000048,0.000029,0.000206,12-Sep-07
0.008384,0.000053,0.000203,13-Sep-07
0.000202,0.000056,0.000205,14-Sep-07
-0.005134,0.000031,0.000232,17-Sep-07
0.02879,0.000164,0.000137,18-Sep-07
0.006068,0.00011,0.000133,19-Sep-07
-0.006746,0.000015,0.000138,20-Sep-07
0.004598,0.000028,0.000119,21-Sep-07
-0.00527,0.000042,0.000124,24-Sep-07
-0.000343,0.000042,0.000114,25-Sep-07
0.005397,0.000054,0.000103,26-Sep-07
0.0039,0.000019,0.000096,27-Sep-07
-0.003028,0.000018,0.000107,28-Sep-07
0.013202,0.000044,0.000105,01-Oct-07
-0.000265,0.000012,0.000113,02-Oct-07
-0.004562,0.000051,0.000117,03-Oct-07
0.002109,9.00E-06,0.000112,04-Oct-07
0.009515,0.000045,0.000095,05-Oct-07
-0.003222,1.00E-05,0.000101,08-Oct-07
0.008064,0.000027,0.000086,09-Oct-07
-0.001714,0.000038,0.000092,10-Oct-07
-0.005172,0.000169,0.000118,11-Oct-07
0.004743,0.00003,0.000104,12-Oct-07
-0.008417,0.000053,0.000123,15-Oct-07
-0.006595,0.000036,0.000133,16-Oct-07
0.00176,0.000084,0.000114,17-Oct-07
-0.000753,0.000049,0.000113,18-Oct-07
-0.025949,0.000139,0.000174,19-Oct-07
0.003791,0.000121,0.000155,22-Oct-07
0.008764,0.000072,0.000138,23-Oct-07
-0.002444,0.000149,0.000143,24-Oct-07
-0.000977,0.000131,0.000148,25-Oct-07
0.013693,0.0001,0.000127,26-Oct-07
0.003706,0.000036,0.000131,29-Oct-07
-0.006484,0.000026,0.000147,30-Oct-07
0.011921,0.000208,0.000114,31-Oct-07
-0.026779,0.000333,0.000178,01-Nov-07
0.000802,0.000176,0.000175,02-Nov-07
-0.004967,0.000135,0.000195,05-Nov-07
0.011977,0.00007,0.000151,06-Nov-07
-0.02981,0.00022,0.000232,07-Nov-07
-0.000576,0.000173,0.000226,08-Nov-07
-0.01439,0.000453,0.000269,09-Nov-07
-0.010039,0.000148,0.00032,12-Nov-07
0.028678,0.000193,0.000192,13-Nov-07
-0.007094,0.000178,0.000223,14-Nov-07
-0.013301,0.000081,0.00026,15-Nov-07
0.005217,0.000078,0.000215,16-Nov-07
-0.017615,0.000163,0.000224,19-Nov-07
0.004476,0.000314,0.000205,20-Nov-07
-0.016055,0.000241,0.000238,21-Nov-07
0.016749,0.000075,0.000217,23-Nov-07
-0.023513,0.000211,0.000276,26-Nov-07
0.01482,0.000284,0.000228,27-Nov-07
0.02816,0.000258,0.000192,28-Nov-07
0.000476,0.000051,0.00019,29-Nov-07
0.00774,0.000139,0.000173,30-Nov-07
-0.005905,0.000039,0.000184,03-Dec-07
-0.006562,0.000045,0.000187,04-Dec-07
0.015076,0.00015,0.000168,05-Dec-07
0.014925,0.000039,0.000145,06-Dec-07
-0.00178,0.000018,0.000144,07-Dec-07
0.007482,0.000042,0.000142,10-Dec-07
-0.025596,0.000337,0.000184,11-Dec-07
0.006032,0.000512,0.000167,12-Dec-07
0.001224,0.00015,0.000168,13-Dec-07
-0.013842,0.000113,0.000179,14-Dec-07
-0.015135,0.000108,0.000199,17-Dec-07
0.00626,0.000152,0.00017,18-Dec-07
-0.001362,0.000118,0.000155,19-Dec-07
0.004888,0.000037,0.00014,20-Dec-07
0.016532,0.000119,0.000113,21-Dec-07
0.008045,0.000037,0.000114,24-Dec-07
0.000808,0.000039,0.000115,26-Dec-07
-0.014318,0.000057,0.000136,27-Dec-07
0.001435,0.000065,0.000142,28-Dec-07
-0.006875,0.000067,0.000167,31-Dec-07
-0.014543,0.000118,0.000178,02-Jan-08
0,0.000034,0.000167,03-Jan-08
-0.024858,0.000208,0.00019,04-Jan-08
0.003218,0.000203,0.000187,07-Jan-08
-0.018523,0.000299,0.000214,08-Jan-08
0.013532,0.000206,0.000192,09-Jan-08
0.007917,0.000229,0.000182,10-Jan-08
-0.013689,0.000141,0.000185,11-Jan-08
0.010812,0.000061,0.000173,14-Jan-08
-0.025241,0.000227,0.00018,15-Jan-08
-0.005628,0.000234,0.000197,16-Jan-08
-0.029524,0.00027,0.000268,17-Jan-08
-0.006064,0.000356,0.000244,18-Jan-08
-0.011147,0.00122,0.000318,22-Jan-08
0.021216,0.00116,0.000278,23-Jan-08
0.010012,0.000197,0.000255,24-Jan-08
-0.015999,0.000269,0.00028,25-Jan-08
0.017404,0.000116,0.000255,28-Jan-08
0.006133,0.000052,0.000247,29-Jan-08
-0.004775,0.000424,0.000252,30-Jan-08
0.016633,0.000203,0.000227,31-Jan-08
0.012163,0.000157,0.000191,01-Feb-08
-0.010518,0.000071,0.000223,04-Feb-08
-0.032519,0.000281,0.000264,05-Feb-08
-0.007653,0.000117,0.000278,06-Feb-08
0.007855,0.000294,0.000253,07-Feb-08
-0.004213,0.000061,0.000259,08-Feb-08
0.005872,0.00008,0.000252,11-Feb-08
0.00724,0.000206,0.000229,12-Feb-08
0.013512,0.000069,0.000205,13-Feb-08
-0.013512,0.000097,0.000216,14-Feb-08
0.000837,0.000083,0.000207,15-Feb-08
-0.000897,0.000179,0.000217,19-Feb-08
0.008306,0.000169,0.000197,20-Feb-08
-0.012951,0.000112,0.000209,21-Feb-08
0.00785,0.000387,0.000191,22-Feb-08
0.013718,0.000264,0.000175,25-Feb-08
0.006894,0.000099,0.000159,26-Feb-08
-0.00092,0.000141,0.00017,27-Feb-08
-0.008982,0.000102,0.000183,28-Feb-08
-0.027463,0.000245,0.000233,29-Feb-08
0.000533,0.000177,0.000228,03-Mar-08
-0.003454,0.000162,0.000215,04-Mar-08
0.005225,0.000104,0.0002,05-Mar-08
-0.02226,0.000152,0.000251,06-Mar-08
-0.008446,0.00012,0.00025,07-Mar-08
-0.015584,0.000081,0.000285,10-Mar-08
0.036457,0.000511,0.00023,11-Mar-08
-0.009036,0.000101,0.000245,12-Mar-08
0.005114,0.000547,0.000246,13-Mar-08
-0.021002,0.000643,0.000321,14-Mar-08
-0.008999,0.000475,0.000344,17-Mar-08
0.041535,0.000714,0.00022,18-Mar-08
-0.024587,0.00018,0.000294,19-Mar-08
0.023662,0.000137,0.000234,20-Mar-08
0.015205,0.000156,0.000219,24-Mar-08
0.002301,0.000059,0.000219,25-Mar-08
-0.008804,0.000078,0.000225,26-Mar-08
-0.011527,0.000143,0.000221,27-Mar-08
-0.007982,0.000063,0.000219,28-Mar-08
0.005671,0.000059,0.000217,31-Mar-08
0.035267,0.00032,0.00017,01-Apr-08
-0.001936,0.000088,0.000182,02-Apr-08
0.001301,0.000076,0.000178,03-Apr-08
0.000796,0.000071,0.000167,04-Apr-08
0.00156,0.000093,0.000166,07-Apr-08
-0.005113,0.000043,0.000165,08-Apr-08
-0.008125,0.000046,0.000172,09-Apr-08
0.004464,0.000065,0.00016,10-Apr-08
-0.020585,0.000164,0.000182,11-Apr-08
-0.00339,0.000043,0.000188,14-Apr-08
0.004589,0.000055,0.000172,15-Apr-08
0.022438,0.000147,0.000139,16-Apr-08
0.000623,0.000036,0.000137,17-Apr-08
0.017977,0.000263,0.000134,18-Apr-08
-0.001555,0.000046,0.000139,21-Apr-08
-0.008849,0.000087,0.000144,22-Apr-08
0.002896,0.000045,0.000136,23-Apr-08
0.006422,0.000089,0.000133,24-Apr-08
0.006474,0.000063,0.000127,25-Apr-08
-0.001052,0.000019,0.000128,28-Apr-08
-0.003896,0.000035,0.000135,29-Apr-08
-0.003854,0.000073,0.000143,30-Apr-08
0.016995,0.000068,0.000118,01-May-08
0.00323,0.000092,0.000109,02-May-08
-0.004544,0.000022,0.000118,05-May-08
0.007623,0.000075,0.00011,06-May-08
-0.01828,0.000053,0.000129,07-May-08
0.003663,0.000066,0.000124,08-May-08
-0.006748,0.000112,0.000125,09-May-08
0.010961,0.000033,0.000105,12-May-08
-0.000385,0.00002,0.000107,13-May-08
0.003998,0.00008,0.000103,14-May-08
0.010529,0.000026,0.000088,15-May-08
0.00125,0.000019,0.00009,16-May-08
0.000898,0.000067,0.000096,19-May-08
-0.009317,0.000075,0.000102,20-May-08
-0.016184,0.000106,0.000114,21-May-08
0.002614,0.000048,0.000108,22-May-08
-0.013298,0.000094,0.000126,23-May-08
0.006823,0.000046,0.000128,27-May-08
0.003955,0.00005,0.00012,28-May-08
0.005321,0.00003,0.000109,29-May-08
0.001515,0.000033,0.000105,30-May-08
-0.01056,0.000086,0.00013,02-Jun-08
-0.005805,0.000103,0.000135,03-Jun-08
-0.000327,0.000076,0.000143,04-Jun-08
0.019308,0.000111,0.000115,05-Jun-08
-0.031376,0.000199,0.000184,06-Jun-08
0.000793,0.0001,0.000177,09-Jun-08
-0.002441,0.000098,0.000178,10-Jun-08
-0.017039,0.000191,0.000192,11-Jun-08
0.003274,0.000198,0.00018,12-Jun-08
0.014934,0.000152,0.000149,13-Jun-08
0.000081,0.000061,0.000145,16-Jun-08
-0.006794,0.000046,0.000148,17-Jun-08
-0.009759,0.000126,0.000164,18-Jun-08
0.003745,0.000066,0.000154,19-Jun-08
-0.018717,0.000147,0.000173,20-Jun-08
0.000053,0.000025,0.00017,23-Jun-08
-0.002819,0.000146,0.000166,24-Jun-08
0.005826,0.000082,0.000148,25-Jun-08
-0.029805,0.00029,0.000189,26-Jun-08
-0.003724,0.000082,0.000182,27-Jun-08
0.001266,0.000101,0.00019,30-Jun-08
0.003829,0.000232,0.000185,01-Jul-08
-0.018371,0.000157,0.000222,02-Jul-08
0.001093,0.000044,0.000203,03-Jul-08
-0.008421,0.000358,0.00022,07-Jul-08
0.016936,0.000179,0.000177,08-Jul-08
-0.02304,0.000163,0.00021,09-Jul-08
0.006965,0.000215,0.000217,10-Jul-08
-0.011152,0.00041,0.00025,11-Jul-08
-0.009069,0.000119,0.000268,14-Jul-08
-0.010961,0.000394,0.000269,15-Jul-08
0.024755,0.000153,0.000208,16-Jul-08
0.011941,0.000129,0.000207,17-Jul-08
0.000286,0.00007,0.000191,18-Jul-08
-0.00054,0.000071,0.000176,21-Jul-08
0.013402,0.000136,0.000148,22-Jul-08
0.004056,0.000085,0.00015,23-Jul-08
-0.023396,0.000081,0.000182,24-Jul-08
0.004159,0.000092,0.000174,25-Jul-08
-0.018772,0.000069,0.000194,28-Jul-08
0.023087,0.000105,0.00016,29-Jul-08
0.016534,0.000162,0.000149,30-Jul-08
-0.013231,0.00013,0.000174,31-Jul-08
-0.005594,0.0001,0.000168,01-Aug-08
-0.009006,0.000111,0.000182,04-Aug-08
0.028314,0.000186,0.000148,05-Aug-08
0.003349,0.000045,0.000135,06-Aug-08
-0.018097,0.000137,0.000148,07-Aug-08
0.023612,0.000148,0.000141,08-Aug-08
0.006919,0.000062,0.000134,11-Aug-08
-0.012124,0.000074,0.000148,12-Aug-08
-0.00292,0.000123,0.000154,13-Aug-08
0.005507,0.000065,0.000137,14-Aug-08
0.004068,0.000071,0.000127,15-Aug-08
-0.015213,0.000059,0.000146,18-Aug-08
-0.009359,0.000077,0.00015,19-Aug-08
0.006178,0.000123,0.000138,20-Aug-08
0.002492,0.000031,0.00013,21-Aug-08
0.011269,0.000094,0.000117,22-Aug-08
-0.019821,0.000112,0.000145,25-Aug-08
0.00368,0.000038,0.000139,26-Aug-08
0.007951,0.000065,0.000129,27-Aug-08
0.014731,0.000066,0.000125,28-Aug-08
-0.013819,0.000066,0.000141,29-Aug-08
-0.004101,0.000241,0.00016,02-Sep-08
-0.002037,0.00006,0.000152,03-Sep-08
-0.030379,0.00021,0.000191,04-Sep-08
0.004421,0.000147,0.000176,05-Sep-08
0.020303,0.000453,0.00017,08-Sep-08
-0.034734,0.000249,0.000215,09-Sep-08
0.006131,0.000225,0.000199,10-Sep-08
0.013712,0.000664,0.000197,11-Sep-08
0.002119,0.000271,0.000218,12-Sep-08
-0.048283,0.00118,0.000332,15-Sep-08
0.017363,0.00134,0.000304,16-Sep-08
-0.04828,0.00122,0.000434,17-Sep-08
0.042429,0.00201,0.000362,18-Sep-08
0.039467,0.00193,0.00034,19-Sep-08
-0.038987,0.000335,0.000379,22-Sep-08
-0.015756,0.000488,0.000422,23-Sep-08
-0.00198,0.00011,0.00041,24-Sep-08
0.019466,0.000379,0.000356,25-Sep-08
0.003162,0.000319,0.000399,26-Sep-08
-0.092002,0.00237,0.000722,29-Sep-08
0.052785,0.000233,0.000513,30-Sep-08
-0.004554,0.000239,0.000524,01-Oct-08
-0.041125,0.000552,0.000677,02-Oct-08
-0.013599,0.00109,0.000674,03-Oct-08
-0.039279,0.0028,0.000896,06-Oct-08
-0.059108,0.0011,0.000953,07-Oct-08
-0.011397,0.00244,0.001094,08-Oct-08
-0.079224,0.00141,0.001351,09-Oct-08
-0.011829,0.00698,0.001618,10-Oct-08
0.109572,0.00283,0.001,13-Oct-08
-0.005336,0.000936,0.001005,14-Oct-08
-0.094695,0.00242,0.001586,15-Oct-08
0.041629,0.00343,0.001512,16-Oct-08
-0.006232,0.000808,0.001636,17-Oct-08
0.046583,0.000962,0.000928,20-Oct-08
-0.031284,0.00106,0.000933,21-Oct-08
-0.062953,0.00201,0.001604,22-Oct-08
0.012555,0.00288,0.00152,23-Oct-08
-0.035121,0.00339,0.002071,24-Oct-08
-0.03228,0.00142,0.00212,27-Oct-08
0.102457,0.00437,0.001483,28-Oct-08
-0.011141,0.00297,0.001619,29-Oct-08
0.025477,0.00144,0.001308,30-Oct-08
0.015249,0.000548,0.001186,31-Oct-08
-0.002532,0.000126,0.000953,03-Nov-08
0.040014,0.000664,0.000753,04-Nov-08
-0.054115,0.000744,0.000984,05-Nov-08
-0.051571,0.000559,0.001341,06-Nov-08
0.028446,0.000855,0.001041,07-Nov-08
-0.012734,0.000663,0.00119,10-Nov-08
-0.022287,0.00165,0.001248,11-Nov-08
-0.053289,0.000582,0.001461,12-Nov-08
0.066923,0.00354,0.001184,13-Nov-08
-0.042593,0.00231,0.001454,14-Nov-08
-0.026149,0.00115,0.001581,17-Nov-08
0.00979,0.00144,0.001513,18-Nov-08
-0.063106,0.00148,0.001824,19-Nov-08
-0.069482,0.00308,0.002162,20-Nov-08
0.061328,0.0029,0.001746,21-Nov-08
0.062714,0.00152,0.001384,24-Nov-08
0.006529,0.000976,0.001226,25-Nov-08
0.034718,0.0004,0.000997,26-Nov-08
0.009597,0.000097,0.001011,28-Nov-08
-0.093537,0.00308,0.001552,01-Dec-08
0.039164,0.0011,0.001312,02-Dec-08
0.025508,0.00189,0.001219,03-Dec-08
-0.029746,0.00111,0.001339,04-Dec-08
0.035849,0.00155,0.001188,05-Dec-08
0.037669,0.000989,0.001131,08-Dec-08
-0.023389,0.000917,0.001148,09-Dec-08
0.011824,0.000469,0.001027,10-Dec-08
-0.028939,0.000428,0.001029,11-Dec-08
0.007004,0.000708,0.000974,12-Dec-08
-0.012767,0.000287,0.001065,15-Dec-08
0.050085,0.000509,0.000907,16-Dec-08
-0.009639,0.000269,0.000821,17-Dec-08
-0.02139,0.000504,0.000741,18-Dec-08
0.002933,0.000336,0.000668,19-Dec-08
-0.018472,0.000484,0.000657,22-Dec-08
-0.009765,0.000182,0.00067,23-Dec-08
0.005764,0.000019,0.000646,24-Dec-08
0.005342,0.000039,0.000622,26-Dec-08
-0.00388,0.000128,0.000637,29-Dec-08
0.024114,0.000201,0.000573,30-Dec-08
0.014059,0.000097,0.000529,31-Dec-08
0.031119,0.000201,0.000508,02-Jan-09
-0.004679,0.000357,0.000505,05-Jan-09
0.007787,0.000591,0.000492,06-Jan-09
-0.030469,0.000364,0.000623,07-Jan-09
0.003391,0.000267,0.000599,08-Jan-09
-0.021533,0.000452,0.000606,09-Jan-09
-0.022823,0.000112,0.000695,12-Jan-09
0.001757,0.000148,0.000619,13-Jan-09
-0.034032,0.00086,0.000799,14-Jan-09
0.001328,0.000762,0.00086,15-Jan-09
0.007533,0.000497,0.000703,16-Jan-09
-0.054262,0.000894,0.001061,20-Jan-09
0.042572,0.00103,0.000713,21-Jan-09
-0.015278,0.000773,0.00074,22-Jan-09
0.005363,0.000742,0.000739,23-Jan-09
0.005538,0.000816,0.00069,26-Jan-09
0.010866,0.000343,0.00059,27-Jan-09
0.033007,0.000766,0.00052,28-Jan-09
-0.033681,0.000713,0.000601,29-Jan-09
-0.023053,0.000335,0.000665,30-Jan-09
-0.000533,0.000443,0.000685,02-Feb-09
0.01571,0.000179,0.000613,03-Feb-09
-0.007518,0.000453,0.000636,04-Feb-09
0.016233,0.000719,0.000632,05-Feb-09
0.026541,0.000475,0.000622,06-Feb-09
0.001484,0.00027,0.00063,09-Feb-09
-0.050369,0.00069,0.00072,10-Feb-09
0.007923,0.000296,0.000656,11-Feb-09
0.001738,0.00124,0.000563,12-Feb-09
-0.010048,0.000281,0.000609,13-Feb-09
-0.046629,0.000568,0.000783,17-Feb-09
-0.000951,0.000187,0.000777,18-Feb-09
-0.012097,0.000386,0.000733,19-Feb-09
-0.011479,0.000495,0.000804,20-Feb-09
-0.035315,0.00067,0.000916,23-Feb-09
0.03932,0.000322,0.000684,24-Feb-09
-0.010715,0.000834,0.00066,25-Feb-09
-0.015906,0.000526,0.00066,26-Feb-09
-0.023846,0.000397,0.00071,27-Feb-09
-0.047742,0.000564,0.000917,02-Mar-09
-0.006427,0.000492,0.000858,03-Mar-09
0.023475,0.000768,0.000748,04-Mar-09
-0.043463,0.000472,0.000832,05-Mar-09
0.001215,0.00113,0.000805,06-Mar-09
-0.010074,0.00037,0.000816,09-Mar-09
0.061719,0.00154,0.000651,10-Mar-09
0.002443,0.000598,0.000629,11-Mar-09
0.039921,0.000377,0.000561,12-Mar-09
0.007709,0.00022,0.000593,13-Mar-09
-0.003522,0.000349,0.000633,16-Mar-09
0.031634,0.0003,0.00055,17-Mar-09
0.020643,0.000794,0.000531,18-Mar-09
-0.013064,0.000125,0.000631,19-Mar-09
-0.019967,0.000291,0.000696,20-Mar-09
0.068366,0.00129,0.000618,23-Mar-09
-0.020626,0.000353,0.000609,24-Mar-09
0.00958,0.000989,0.00059,25-Mar-09
0.023053,0.000342,0.000539,26-Mar-09
-0.020525,0.000298,0.000557,27-Mar-09
-0.035439,0.00119,0.000686,30-Mar-09
0.013044,0.000315,0.000644,31-Mar-09
0.016421,0.00027,0.000591,01-Apr-09
0.028322,0.00122,0.000584,02-Apr-09
0.009685,0.000189,0.000521,03-Apr-09
-0.008367,0.00027,0.000554,06-Apr-09
-0.024144,0.000426,0.000539,07-Apr-09
0.011715,0.000167,0.000499,08-Apr-09
0.037347,0.000996,0.000441,09-Apr-09
0.00253,0.000298,0.000473,13-Apr-09
-0.020269,0.000201,0.000469,14-Apr-09
0.012471,0.000196,0.000433,15-Apr-09
0.015419,0.000144,0.000424,16-Apr-09
0.004957,0.000099,0.000381,17-Apr-09
-0.043732,0.000758,0.000508,20-Apr-09
0.021029,0.000161,0.000456,21-Apr-09
-0.007711,0.000552,0.00048,22-Apr-09
0.009873,0.000272,0.000456,23-Apr-09
0.016658,0.00027,0.000448,24-Apr-09
-0.010118,0.000188,0.000486,27-Apr-09
-0.002744,0.000157,0.000476,28-Apr-09
0.02138,0.00037,0.00043,29-Apr-09
-0.00095,0.000329,0.000441,30-Apr-09
0.005382,0.00018,0.000412,01-May-09
0.033307,0.000352,0.000394,04-May-09
-0.003799,0.000094,0.000368,05-May-09
0.017255,0.000406,0.000348,06-May-09
-0.01329,0.000233,0.00037,07-May-09
0.023784,0.000385,0.00034,08-May-09
-0.021747,0.000455,0.000357,11-May-09
-0.000979,0.000222,0.000334,12-May-09
-0.027263,0.000445,0.000374,13-May-09
0.010298,0.000066,0.000325,14-May-09
-0.011476,0.000149,0.000363,15-May-09
0.029937,0.000255,0.000302,18-May-09
-0.001738,0.000208,0.000274,19-May-09
-0.005145,0.000387,0.000279,20-May-09
-0.0169,0.000309,0.000325,21-May-09
-0.001498,0.000118,0.000352,22-May-09
0.025962,0.000155,0.00031,26-May-09
-0.019153,0.000186,0.000346,27-May-09
0.015301,0.000297,0.000332,28-May-09
0.013483,0.000255,0.000277,29-May-09
0.02549,0.000434,0.000298,01-Jun-09
0.001981,0.000088,0.00029,02-Jun-09
-0.013834,0.000272,0.000318,03-Jun-09
0.011418,0.000042,0.000301,04-Jun-09
-0.002518,0.000158,0.00029,05-Jun-09
-0.001011,0.00026,0.000293,08-Jun-09
0.003497,0.00008,0.000264,09-Jun-09
-0.003486,0.000181,0.000268,10-Jun-09
0.006093,0.000239,0.000261,11-Jun-09
0.001396,0.000101,0.000262,12-Jun-09
-0.024056,0.000303,0.000314,15-Jun-09
-0.012802,0.000096,0.000353,16-Jun-09
-0.001383,0.000101,0.000329,17-Jun-09
0.008376,0.000109,0.000298,18-Jun-09
0.003109,0.00014,0.000259,19-Jun-09
-0.031078,0.000329,0.000321,22-Jun-09
0.002304,0.000055,0.000309,23-Jun-09
0.006503,0.000195,0.000279,24-Jun-09
0.021218,0.000179,0.00023,25-Jun-09
-0.001479,0.000079,0.000222,26-Jun-09
0.009024,0.00008,0.000213,29-Jun-09
-0.008567,0.000131,0.00023,30-Jun-09
0.004352,0.000132,0.000227,01-Jul-09
-0.029578,0.000432,0.000258,02-Jul-09
0.002562,0.000127,0.000278,06-Jul-09
-0.01988,0.000077,0.000315,07-Jul-09
-0.00167,0.000204,0.000324,08-Jul-09
0.003541,0.000072,0.000293,09-Jul-09
-0.00403,0.000068,0.000278,10-Jul-09
0.024628,0.000129,0.000229,13-Jul-09
0.005302,0.000044,0.000207,14-Jul-09
0.029199,0.000305,0.000222,15-Jul-09
0.008605,0.000058,0.000214,16-Jul-09
-0.000383,0.000047,0.000196,17-Jul-09
0.011367,0.000139,0.000197,20-Jul-09
0.003621,0.000081,0.000188,21-Jul-09
-0.000534,0.000068,0.000182,22-Jul-09
0.023023,0.000134,0.000182,23-Jul-09
0.003038,0.00015,0.000176,24-Jul-09
0.002977,0.00009,0.000195,27-Jul-09
-0.00261,0.000095,0.000207,28-Jul-09
-0.004573,0.000121,0.000217,29-Jul-09
0.011825,0.000453,0.000213,30-Jul-09
0.00074,0.000075,0.000222,31-Jul-09
0.015226,0.000184,0.000216,03-Aug-09
0.003008,0.000079,0.000205,04-Aug-09
-0.002918,0.00011,0.000205,05-Aug-09
-0.005641,0.000068,0.000218,06-Aug-09
0.01335,0.000142,0.000203,07-Aug-09
-0.003351,0.000043,0.000207,10-Aug-09
-0.012741,0.000135,0.000223,11-Aug-09
0.011459,0.000268,0.000214,12-Aug-09
0.006856,0.0001,0.000202,13-Aug-09
-0.008568,0.000269,0.000195,14-Aug-09
-0.02456,0.000609,0.000257,17-Aug-09
0.010095,0.000034,0.000227,18-Aug-09
0.006837,0.000079,0.000228,19-Aug-09
0.010889,0.000053,0.000208,20-Aug-09
0.018451,0.000189,0.000207,21-Aug-09
-0.000546,0.000087,0.000209,24-Aug-09
0.002367,0.000189,0.000205,25-Aug-09
0.000117,0.000043,0.000206,26-Aug-09
0.002778,0.000157,0.000201,27-Aug-09
-0.00199,0.000047,0.000203,28-Aug-09
-0.008109,0.000193,0.000224,31-Aug-09
-0.022372,0.000255,0.000281,01-Sep-09
-0.003302,0.000053,0.000276,02-Sep-09
0.008499,0.000083,0.000243,03-Sep-09
0.013032,0.000058,0.000211,04-Sep-09
0.008806,0.000016,0.000217,08-Sep-09
0.007752,0.00006,0.000196,09-Sep-09
0.010368,0.000051,0.000183,10-Sep-09
-0.001351,0.00005,0.000193,11-Sep-09
0.006319,0.00004,0.000188,14-Sep-09
0.00313,0.000039,0.000181,15-Sep-09
0.015207,0.000054,0.000186,16-Sep-09
-0.003064,0.00014,0.000185,17-Sep-09
0.002634,0.000053,0.000189,18-Sep-09
-0.003413,0.000116,0.000191,21-Sep-09
0.006553,0.000021,0.000176,22-Sep-09
-0.01012,0.000097,0.000182,23-Sep-09
